"","posX","posY","angle","X00.14.bf.b1.97.8a","X00.14.bf.b1.97.90","X00.0f.a3.39.e1.c0","X00.14.bf.b1.97.8d","X00.14.bf.b1.97.81","X00.14.bf.3b.c7.c6","X00.0f.a3.39.dd.cd"
"1003",0,8,270,-48.2862763563066,-57.6682619400801,-53.0909090909091,-53.2565415346481,-61.4852959648296,-62.2920157451998,-65.8545454545455
"1004",0,9,270,-47.336263887727,-57.5037645586737,-48.0818181818182,-61.2819949271916,-60.9060114369768,-63.5528956441026,-63.3818181818182
"1005",0,10,270,-43.4930758352554,-59.4283340497886,-57.1545454545455,-62.4381772065378,-61.5436419003231,-62.6173603032915,-68.8454545454545
"1006",0,11,270,-50.0657657022439,-54.8619143280961,-57.9909090909091,-63.183449242064,-59.4651023460677,-64.522044937206,-69.0272727272727
"1007",0,12,270,-46.1567371360509,-53.9973768857405,-50.1363636363636,-67.5722348150298,-63.2860661427474,-62.6404983334639,-71.5934849658475
"1008",0,13,270,-53.4476212898009,-56.980096146278,-51.0272727272727,-65.6950837610427,-69.8514659824313,-66.7041392175417,-72.8240152101965
"1009",1,0,270,-38.9725776497723,-58.5092110919384,-53.0818181818182,-63.1985399205727,-66.9407855484212,-62.3185993562891,-69.9681818181818
"1010",1,1,270,-36.5612825905964,-56.4846816617726,-55.2818181818182,-63.7650849139537,-64.681595061606,-63.6347138259208,-70.0363636363636
"1011",1,2,270,-40.3567246674713,-59.9883260375988,-61.4,-64.9303581023909,-60.4390964457777,-64.8636408840778,-71.8454545454545
"1012",1,3,270,-40.2794768773578,-62.7001602437966,-59.9154549946841,-59.4179935436984,-55.7605568915223,-65.8579932956831,-68.8909090909091
"1013",1,4,270,-48.0544581744884,-55.5855827404918,-57.3090909090909,-61.1487224305011,-60.0547446099941,-63.9159820709247,-67.6681818181818
"1014",1,5,270,-40.0499002513634,-57.8119543890453,-54.1636363636364,-62.3558114949344,-62.3629909677633,-66.6263120330133,-76.3285606647419
"1015",1,6,270,-47.2976337583804,-52.8637164855347,-54.8909090909091,-62.5007242751587,-63.9688032492914,-65.116532007739,-71.3272727272727
"1016",1,7,270,-46.6726150555111,-53.737752025752,-52.8909090909091,-52.1439944660272,-65.8279685317864,-67.2217665784678,-72.8103788465601
"1017",1,8,270,-51.0703360939486,-56.5928314311951,-52.8636363636364,-50.787812186681,-58.7696478006132,-64.6925656820141,-69.7558333920147
"1018",1,9,270,-43.9726275240906,-50.1237084733448,-49.2909090909091,-61.2225389982439,-60.702732809414,-62.2333355935541,-64.9818181818182
"1019",1,10,270,-53.6112825905964,-59.0207182312637,-51.8,-63.8181760536268,-66.3448091495814,-65.6111605178618,-66.3181818181818
"1020",1,11,270,-47.8271729786361,-54.81740092231,-56.3545454545455,-63.0529028651897,-68.1514659824313,-67.5951829673785,-67
"1021",1,12,270,-44.968057132386,-57.1746896739624,-53.5909090909091,-63.8954487808996,-64.8795088876218,-66.2217665784678,-68.5863636363636
"1022",1,13,270,-48.6544332373293,-59.3901682559864,-59.1,-63.4936294461704,-68.7016399335598,-68.3198384092868,-72.4103788465601
"1023",2,0,270,-33.4908093422725,-59.1428314311951,-57.0454545454545,-65.2369054015939,-64.3688032492914,-64.5451829673785,-73.7090909090909
"1024",2,1,270,-42.4339599890053,-56.3092110919384,-55.4272727272727,-60.1563590247196,-64.470492351935,-62.3301683713754,-73.7681818181818
"1025",2,2,270,-39.4999002513634,-51.4564277338823,-53.3454545454545,-62.7316299073348,-62.7882518944559,-64.747939432112,-68.8545454545455
"1026",2,3,270,-39.6203984368464,-56.1655587039223,-53.2427277219568,-59.4076308296636,-63.9254600821413,-63.690637512833,-71.6818181818182
"1027",2,4,270,-44.7476212898009,-57.5837405221042,-53.7154549946841,-58.5127238139943,-60.2117241407806,-62.1056521088362,-67.2909090909091
"1028",2,5,270,-46.5248690799144,-58.1710853590854,-56.9818181818182,-60.9694478585708,-63.896498252225,-67.0490393057406,-74.0311365396803
"1029",2,6,270,-50.1293771287212,-53.6573688735507,-53.7727272727273,-60.9347210470079,-61.4992550264026,-66.1290684977468,-72.2454545454545
"1030",2,7,270,-46.3635490835793,-59.5565879776789,-51.7545454545455,-53.4209021734431,-61.9407855484212,-67.1432547981974,-67.8
"1031",2,8,270,-51.2271979157953,-54.2291550066096,-48.8818181818182,-53.4732690379575,-62.4262050557387,-64.1907766922021,-62.15
"1032",2,9,270,-49.092312025208,-54.8464758070213,-54.6909090909091,-60.2305406123193,-66.907600961896,-63.1327856567398,-69.0090909090909
"1033",2,10,270,-45.7362763563066,-55.9482779644598,-51.7272727272727,-60.8859928519518,-62.7737709794977,-62.758958510384,-65.9
"1034",2,11,270,-52.3680696009656,-46.1764117095026,-53.4,-64.9983574106442,-65.8246155308195,-63.8820965405564,-71.0454545454545
"1035",2,12,270,-47.8749064856532,-53.5158457098457,-51.4309099893682,-64.1774494726462,-67.1258079843981,-62.0191515533241,-70.1727272727273
"1036",2,13,270,-48.3234287398767,-44.4200640975186,-55.5363636363636,-67.3109044792651,-70.66433216815,-64.1591638891065,-70.519469755651
"1037",3,3,270,-48.2340223319032,-60.2246496130132,-49.624545903775,-63.4889014816965,-61.7712373255324,-61.1556521088362,-64.5318181818182
"1038",3,7,270,-47.2445411124522,-57.313796607433,-49.0818181818182,-58.5814473974064,-65.239767045971,-67.508406313349,-64.1181818181818
"1039",3,8,270,-54.508941286136,-55.5228073946256,-50.5363636363636,-59.6870879115223,-65.2151023460677,-63.4856105810475,-66.4012879374692
"1040",4,3,270,-52.9476337583804,-53.0936924489652,-49.6,-57.9379946966094,-59.0843026666997,-60.5958720835619,-58.6181818181818
"1041",4,7,270,-52.519578518191,-54.2255506917325,-55.0427277219568,-59.3412683462109,-63.6774718827214,-60.5451829673785,-65.8649243011056
"1042",4,8,270,-52.281705964602,-60.9474169466897,-46.5518186310478,-57.5263601776306,-63.5142577947459,-63.960886679565,-56.65
"1043",5,3,270,-49.9135490835793,-62.1574089344998,-52.3181818181818,-59.0352685767931,-62.7348736891688,-60.9965589395245,-69.2376515738328
"1044",5,7,270,-50.6385179121304,-62.8965559289196,-49.7272727272727,-48.2061765147912,-59.9352959648296,-58.701656591105,-62.7545454545455
"1045",5,8,270,-55.0089537547156,-61.3801762681763,-41.8545454545455,-58.2836317519924,-61.9725041525151,-60.0392592804663,-59.7818181818182
"1046",6,3,270,-50.013499209261,-60.2291950675587,-49.4181818181818,-61.4807231222477,-60.1881523167315,-59.7315466037421,-61.9
"1047",6,7,270,-51.9930633666758,-65.9274329710693,-45.9454545454545,-47.739996541267,-57.8154250440043,-58.3497284219239,-58.1818181818182
"1048",6,8,270,-54.120323625369,-59.3619143280961,-45.282728620416,-56.2030853751181,-62.0639350968094,-59.0964220203761,-53.3409090909091
"1049",7,3,270,-53.0271854472157,-62.4319784256148,-44.7545454545455,-60.8483574106442,-57.5382518944559,-60.365637512833,-57.2227272727273
"1050",7,7,270,-55.7816685588632,-64.2129355896629,-40.6136363636364,-51.3210846833715,-59.8506214311096,-56.9965611997453,-59.7954545454545
"1051",7,8,270,-50.3362763563066,-69.7547457592912,-43.3909090909091,-53.6290862974469,-58.4321169149912,-54.6639147223746,-57.3409090909091
"1052",8,3,270,-47.9385179121304,-64.3992992260265,-46.3,-56.8290862974469,-60.3994541818512,-54.3621257325626,-61.4363636363636
"1053",8,7,270,-53.7369653548765,-64.5137565464838,-47.0527290696456,-54.4530853751181,-61.7221814545785,-54.614603838558,-51.1636363636364
"1054",8,8,270,-58.6665419808709,-67.9092511528875,-39.9454545454545,-58.3229040181007,-61.2399409970994,-56.6119865531935,-55.9409090909091
"1055",9,3,270,-51.5430758352554,-66.511053310326,-52.8272727272727,-60.6154499338106,-60.0522109560288,-54.8848530052899,-67.1558333920146
"1056",9,4,270,-57.237040166354,-65.412975650612,-45.3454545454545,-59.1738108031878,-60.9374073431341,-52.8782402021943,-60.1727272727273
"1057",9,7,270,-61.7180446638065,-61.25826995227,-46.2,-56.533449242064,-59.0514659824314,-51.5756229168299,-51.1454545454545
"1058",9,8,270,-55.5725901183519,-71.6374249588795,-45.3972731765023,-56.9441769759556,-57.3679586979696,-56.8095084471982,-50.5571213294838
"1059",10,3,270,-48.6309795602933,-71.1074890563982,-54.6636363636364,-56.139996541267,-56.312469114378,-56.4873311112852,-69.5454545454545
"1060",10,4,270,-60.8794270030395,-65.9792351285079,-51.1636363636364,-57.3094501643928,-57.8290614076406,-53.103584760286,-58.8240152101965
"1061",10,5,270,-56.4824323689106,-64.2220264987538,-49.7181818181818,-55.2801755924624,-57.3837064399104,-47.1639147223746,-62.8363636363636
"1062",10,6,270,-55.2316934960224,-68.1374249588795,-44.1272727272727,-59.3930876809401,-57.6456537009032,-50.6491784851097,-61.1181818181818
"1063",10,7,270,-57.4233788655584,-69.7728875165239,-41.0700004492296,-58.449994235445,-61.4093896422639,-50.3048238132837,-54.55
"1064",10,8,270,-55.9112451848576,-60.523748534294,-44.6272727272727,-55.6854510867216,-60.2837064399104,-53.7081302148315,-57.8
"1065",11,3,270,-52.7339724575849,-69.0202243413153,-47.7090909090909,-57.6183585635552,-56.0258823578022,-50.1637755430055,-64.2876515738328
"1066",11,4,270,-51.7135615521589,-67.4418902915267,-52.5336368128659,-63.0050872197757,-59.4972432258224,-51.7723165152821,-67.6954545454546
"1067",11,5,270,-59.3544207687497,-66.2901281950373,-47.4272727272727,-62.5996292155882,-57.1366623695367,-47.4965611997453,-61.8649243011056
"1068",11,6,270,-58.54529245392,-68.3068349226531,-50.6181818181818,-55.112176284209,-58.9948091495814,-52.7074410986481,-62.8772727272727
"1069",11,7,270,-56.9725901183519,-69.389227116318,-48.4909090909091,-52.9727215081723,-59.0349732668931,-49.275762096199,-58.2467424829237
"1070",11,8,270,-56.3362389505679,-69.9019624012351,-48.2045454545455,-48.7809056321761,-58.3134132434242,-52.2595084471982,-61.038939511302
"1071",12,3,270,-57.9392630193084,-70.5556067770613,-51.5790913583205,-58.9954487808996,-56.3754600821413,-42.305512929467,-64.088939511302
"1072",12,4,270,-59.3793771287212,-68.3337805830533,-46.724545903775,-57.7739933131162,-58.2456537009032,-49.0360920582876,-64.3090909090909
"1073",12,5,270,-56.9521542757667,-63.8919303524758,-47.8427277219568,-53.9272669627177,-59.2720818768542,-51.8341638891065,-65.7727272727273
"1074",12,6,270,-56.7316934960224,-72.0274730320185,-48.0909090909091,-56.8790862974469,-60.8192255249523,-50.4771403285658,-65.8181818181818
"1075",12,7,270,-52.6521542757667,-71.9102323535051,-48.5063640855932,-51.2176285238416,-58.7803282346233,-51.6562020456504,-56.7934849658475
"1076",12,8,270,-55.3158155765623,-67.6275130929676,-49.3181818181818,-50.0016310602458,-56.2993546041269,-54.2562020456504,-57.5363636363636
"1077",13,3,270,-57.6127728049524,-70.3160860755406,-50.1545454545455,-59.5103569494798,-58.3741932551586,-53.840637512833,-66.9331061192874
"1078",13,4,270,-53.3823369623672,-71.2719864378046,-51.8818181818182,-56.9787212775901,-57.2469205278859,-52.0465611997452,-73.0909090909091
"1079",13,5,270,-52.8361890762495,-69.035622801441,-47.7727272727273,-57.5550872197757,-59.2766273313996,-48.9652929547413,-66.8376515738328
"1080",13,6,270,-50.2726399926702,-70.8056067770613,-44.8909090909091,-58.8149024040253,-59.2055891613159,-55.1874702906543,-63.2272727272727
"1081",13,7,270,-56.1112576534372,-68.6728875165239,-43.8727272727273,-48.8427226610833,-54.3171141466478,-48.9789293183777,-61.2363636363636
"1082",13,8,270,-60.259028566193,-68.3328394433849,-51.1363636363636,-52.8330842222071,-60.9331845865252,-54.0243838638322,-61.2454545454545
"1083",14,3,270,-56.3566872617326,-67.9492591650774,-51.1463649840523,-58.8981749007158,-53.4577005396204,-52.7548238132837,-63.4162122385748
"1084",14,7,270,-56.4566872617326,-66.8855827404918,-48.3545454545455,-53.4119937742806,-59.182961466313,-54.2004175381073,-62.7649243011056
"1085",14,8,270,-52.3885179121304,-66.2502403656949,-51.1909090909091,-53.6938119560988,-60.4210142053202,-45.1385701642829,-60.4831061192874
"1086",15,3,270,-56.8067121988918,-65.273748534294,-53.2818181818182,-59.0172692685397,-58.1063341349134,-55.3913266290164,-70.6727272727273
"1087",15,7,270,-57.847558946903,-75.3055667161122,-50.6427277219568,-53.7776319825746,-58.3965978299493,-56.1860920582876,-69.3558333920146
"1088",15,8,270,-52.1362264819883,-61.4264517704518,-49.9363636363636,-56.7476331354856,-61.0230260059003,-53.2730056314655,-58.1136363636364
"1089",16,3,270,-59.2521542757667,-71.1502003047458,-52.6,-59.0659974635958,-57.0154250440043,-56.3381594068377,-71.9103788465601
"1090",16,7,270,-58.3907968736929,-70.5558937829847,-52.824545903775,-52.7516310602458,-57.907600961896,-57.4283793815634,-64.4831061192874
"1091",16,8,270,-55.6362888248862,-69.5874249588795,-55.9636363636364,-56.3745408429015,-58.2747151085439,-49.3672211239224,-70.5454545454545
"1092",17,3,270,-62.0445660496114,-66.7037645586737,-54.2909090909091,-58.4116287544238,-58.2898414193751,-57.1333355935541,-71.4753031476657
"1093",17,7,270,-53.8680820695452,-71.9238286561923,-52.8818181818182,-46.7863578718086,-56.8597123402005,-58.2538631190242,-66.2272727272727
"1094",17,8,270,-60.1453423282383,-71.0247697958607,-56.5818181818182,-51.837812186681,-55.1861405161514,-56.8969719571904,-63.8636363636364
"1095",18,3,270,-59.2612701220168,-73.5865639411094,-53.3,-56.195631290828,-52.8786391319797,-54.2275510860109,-72.4376515738328
"1096",18,7,270,-61.9021542757667,-71.8646576252031,-50.1336368128659,-53.3352685767931,-60.8213369032567,-53.3161212502938,-65.6909090909091
"1097",18,8,270,-63.7787380044696,-74.3201842803661,-50.6818181818182,-53.7610869891935,-59.0055891613159,-59.2637778032262,-59.0285606647419
"1098",19,3,270,-59.5854502033613,-72.019323262596,-59.2363636363636,-54.3627238139943,-53.5220818768542,-58.5224556946512,-73.0363636363636
"1099",19,7,270,-53.4817433703407,-71.4583100132191,-48.7545454545455,-51.1123587941374,-57.3794836833015,-61.425762096199,-64.9921970283783
"1100",19,8,270,-61.7680696009656,-70.8644827899373,-49.5727272727273,-51.8727215081723,-53.6952314252423,-56.0261728536442,-63.5207576931202
"1101",20,3,270,-59.14529245392,-74.6783340497886,-63.4609095401387,-51.7081783594488,-55.9348736891688,-61.91846017692,-75.6831061192874
"1102",20,7,270,-59.6612576534372,-69.879275189457,-51.6490918075501,-45.8698128784276,-52.1121464164415,-62.2705275254702,-61.2818181818182
"1103",20,8,270,-65.1043958315905,-71.414450741178,-51.9090909090909,-50.0623587941374,-55.748932328466,-61.3840247097374,-73.0363636363636
"1104",21,3,270,-64.0998005027268,-74.4447137105319,-60.8090909090909,-54.9729040181007,-49.4501991554487,-60.3588193310148,-75.2636363636364
"1105",21,4,270,-63.1271729786361,-73.5319784256148,-56.9645468022342,-49.6354510867216,-54.7262050557387,-62.0635039649294,-79.9376515738328
"1106",21,5,270,-67.837040166354,-72.4347617836709,-57.2545454545455,-49.6441769759556,-55.0108795894588,-62.290637512833,-76.2251524540525
"1107",21,6,270,-65.374881548494,-74.7123615778161,-57.7181818181818,-47.8472681156287,-53.6613018651197,-59.2714904799503,-76.8740152101965
"1108",21,7,270,-61.889331596496,-69.2328394433849,-56.7909090909091,-47.9685410734837,-57.3228268504516,-65.6827856567398,-72.5649243011055
"1109",21,8,270,-57.8589662232951,-69.67567087458,-51.6545454545455,-52.2463555659867,-57.5608795894588,-63.4274141668626,-74.1818181818182
"1110",22,3,270,-56.1817433703407,-69.7456548502003,-57.0181818181818,-53.5609044792651,-53.231595061606,-60.4133647855603,-78.5571213294838
"1111",22,4,270,-57.7680321952269,-73.5065479167297,-60.2700004492296,-54.3716322131568,-52.6067564105742,-57.0495892425548,-80.819469755651
"1112",22,5,270,-63.8604813748103,-72.8710853590854,-58.7545454545455,-52.43217743712,-49.6336068621861,-61.0899483966497,-77.2285606647419
"1113",22,6,270,-66.1362015448291,-76.4092511528875,-58.0090909090909,-53.8809056321761,-55.7249382287561,-55.6588193310148,-73.8909090909091
"1114",22,7,270,-60.8899956579068,-67.7128554677646,-59.3,-50.0850860668647,-56.3852959648296,-63.0179102401058,-68.6454545454545
"1115",22,8,270,-64.0839350518462,-70.3847617836709,-53.7636363636364,-46.783449242064,-53.9861405161514,-63.8626756693769,-73.1662122385747
"1116",23,3,270,-64.1142256135696,-74.9128955287137,-56.5636363636364,-55.3125413040659,-55.5688032492914,-67.7528979043233,-80.3707576931202
"1117",23,4,270,-58.1771854472157,-74.4365238801602,-56.7090909090909,-55.2125413040659,-53.2435423225988,-59.8210774622844,-78.4454545454546
"1118",23,5,270,-63.343088303835,-78.0301762681763,-58.9854554439137,-48.3279970024314,-52.948932328466,-59.2212166416536,-82.9298486022111
"1119",23,6,270,-62.343088303835,-73.3011414444142,-57.4363636363636,-49.8887247363231,-50.3959763988398,-61.8347138259208,-77.2740152101965
"1120",23,7,270,-57.2930508980963,-71.039227116318,-51.2909090909091,-48.2765426875591,-53.3294836833015,-61.3119865531935,-77.5272727272727
"1121",23,8,270,-59.5385553178691,-71.0720665597029,-55.9090909090909,-44.7989049404295,-54.551366404707,-61.4369203538401,-78.1545454545455
"1122",24,3,270,-59.0104439690715,-75.8528234190052,-59.4181818181818,-57.7094501643928,-54.640263695036,-60.9648114775013,-81.3909090909091
"1123",24,4,270,-60.7968574797535,-72.9956548502003,-58.1518186310478,-52.0198128784276,-53.0894191437142,-57.9509674749216,-80.1784853179354
"1124",24,5,270,-63.5385428492895,-76.2565078557806,-65.1818181818182,-52.0289037875185,-55.4695482228888,-64.4413266290164,-78.4798486022111
"1125",24,6,270,-62.09529245392,-75.8202243413153,-59.2972731765023,-49.9529028651897,-51.9382518944559,-60.5249338006465,-78.3649243011056
"1126",24,7,270,-62.0543833630109,-73.2864838192111,-58.4545454545455,-50.3003592553018,-55.5216596011933,-60.2666711871081,-75.6363636363636
"1127",24,8,270,-61.513499209261,-73.8148178689997,-56.5636363636364,-42.5670867586113,-55.5423750733404,-65.167084204774,-74.9363636363636
"1128",25,3,270,-62.113499209261,-74.5492591650773,-59.8818181818182,-56.3638131090098,-54.9150027683434,-64.3217665784678,-80.2921216815717
"1129",25,4,270,-58.1453672653975,-75.9538446805719,-56.424545903775,-53.0236340578144,-51.2067564105742,-66.162814848746,-74.8558333920146
"1130",25,7,270,-60.6248441427553,-72.215718947719,-58.7454545454545,-49.8965438404701,-55.9195482228888,-61.0303075507445,-76.9878787878788
"1131",25,8,270,-64.5862888248862,-74.0910693347057,-56.3363636363636,-53.1569065545049,-52.7770496070605,-66.4991784851097,-76.4909090909091
"1132",26,3,270,-60.0294519401986,-73.539227116318,-56.4427277219568,-51.9350860668647,-55.0369850674732,-56.7789293183777,-80.0038638124076
"1133",26,4,270,-61.2869653548765,-75.0839007659008,-59.3909090909091,-46.089996541267,-51.5671141466478,-64.3873311112852,-75.2090909090909
"1134",26,5,270,-63.5271480414769,-74.1811174078447,-57.5727272727273,-55.0865403817371,-54.9117241407806,-57.7731448108346,-76.019469755651
"1135",26,6,270,-66.518057132386,-75.5429916749917,-56.1272727272727,-53.1589026346075,-56.6155246217286,-59.7989023865922,-76.2421970283783
"1136",26,7,270,-65.5597362676323,-65.5247297349116,-54.8,-46.5945419958125,-56.1985100528051,-62.0355421214733,-73.3831061192874
"1137",26,8,270,-60.090821810852,-74.149419408874,-59.0818181818182,-50.5667217387545,-53.5282168563188,-63.8710774622845,-78.3090909090909
"1138",27,3,270,-60.0772103843748,-74.1365238801602,-60.2909090909091,-48.4912683462109,-50.9282168563188,-59.5549629926528,-80.7921970283783
"1139",27,7,270,-58.6248441427553,-71.2284141716869,-51.9972731765023,-47.8114520090503,-57.0245159530952,-63.7925656820141,-78.2545454545455
"1140",27,8,270,-68.6612576534372,-78.8855827404918,-56.6181818181818,-41.8019960801026,-51.9584455132178,-61.6381594068377,-75.6
"1141",28,3,270,-62.5157532336644,-76.2556468380105,-62.2909090909091,-52.0509067850871,-50.6803282346233,-65.5132256061912,-79.5038638124076
"1142",28,7,270,-66.8930134923575,-75.2956548502003,-54.8090909090909,-41.3036329049034,-53.5671141466478,-62.7860920582876,-80.1726519259207
"1143",28,8,270,-62.1044332373293,-73.8102323535051,-56.5,-41.8305406123193,-53.992697771277,-65.3223165152821,-82.0181818181818
"1144",29,3,270,-65.3248316741757,-72.8846416008234,-65.3545454545455,-54.2554522396326,-52.3369850674732,-65.2323726390739,-82.058409266953
"1145",29,7,270,-64.7302032816664,-69.8456147892512,-54.1,-47.6636305990814,-52.7782168563188,-67.1921549245689,-79.585379198648
"1146",29,8,270,-60.6044207687497,-76.6237885952431,-55.6972731765023,-42.7639956189382,-51.2604573137979,-62.6796184345611,-74.3103788465601
"1147",30,3,270,-64.4271355728974,-74.362975650612,-63.8909090909091,-44.9536329049034,-50.3001991554487,-67.0939439143808,-80.3921970283783
"1148",30,7,270,-66.3294332373293,-72.8547858202404,-56.1727272727273,-41.9803581023909,-48.1101346158614,-63.4158428915556,-76.4467424829237
"1149",30,8,270,-61.1703485625281,-74.1593312747858,-58.6090909090909,-38.5841792817776,-51.9762050557387,-62.225762096199,-79.0454545454545
"1150",31,3,270,-60.7294519401986,-79.8447137105319,-56.5727272727273,-42.5883597164662,-48.6563341349134,-68.5402244951672,-80.953333450696
"1151",31,7,270,-65.4445660496114,-76.0174409832592,-53.8818181818182,-43.1130888338511,-50.9209146275958,-64.1439439143808,-81.3884849658475
"1152",31,8,270,-65.6839849261645,-77.3147377471014,-56.7090909090909,-47.1379946966094,-50.8571786862351,-64.2965611997452,-80.1545454545455
"1153",32,3,270,-62.3657906394031,-74.1704312253403,-64.4636363636364,-51.2212671932999,-48.4109791671832,-65.3253468183124,-85.4454545454546
"1154",32,4,270,-66.6164921065526,-78.1483180254089,-66.0090909090909,-48.4754476279886,-44.3794836833015,-69.3247968814981,-87.9960608407859
"1155",32,5,270,-67.6522041500851,-79.5691630187994,-61.4727272727273,-46.2230865280291,-46.9952314252423,-70.0487654674438,-81.9434096190409
"1156",32,6,270,-70.1044457059088,-80.6447137105319,-65.7727272727273,-49.327814492503,-46.0448091495814,-69.9654321341104,-82.5595465108091
"1157",32,7,270,-62.2180696009656,-72.2337805830533,-58.2727272727273,-50.3763601776306,-47.6398414193751,-61.1865050759535,-80.2818181818182
"1158",32,8,270,-66.5574635403596,-76.523748534294,-55.0909090909091,-47.1732690379575,-45.227794580658,-67.033887790589,-76.6454545454545
"1159",33,3,270,-63.0976088212213,-79.8811174078447,-63.8090909090909,-47.439996541267,-48.1799059589624,-67.8969764776319,-78.6388641644955
"1160",33,4,270,-63.4855125462592,-79.0673608613609,-60.2154549946841,-45.6996292155882,-48.0728268504516,-66.9763827528082,-85.1025758749384
"1161",33,7,270,-67.6930758352554,-71.4528634799544,-56.5818181818182,-50.9549047098473,-49.0737709794977,-62.6588193310148,-76.1635610168298
"1162",33,8,270,-65.0135615521589,-73.2801762681763,-52.1854554439137,-42.7865403817371,-50.6240936774343,-67.4271403285658,-80.6115914372227
"1163",0,0,315,-48.6143585636971,-60.038953591258,-52.8272727272727,-64.9847151846332,-65.8284845800789,-63.4358013848353,-69.8863636363636
"1164",0,1,315,-40.5316744761122,-59.8995895144959,-54.5818181818182,-63.6134649776453,-68.1301162300941,-66.3265980254387,-73.0409090909091
"1165",0,2,315,-45.689250233688,-59.3561352626403,-56.0272727272727,-64.5188489402219,-63.519650101891,-61.8645892636232,-70.4287298535444
"1166",0,3,315,-41.8458156454849,-50.8859083569117,-53.6363636363636,-62.8650277363802,-60.7621908428153,-62.9356889345296,-65.1272727272727
"1167",0,4,315,-43.8893946737001,-56.2015898080949,-51.9857606017378,-65.3112350968703,-62.1124472737183,-65.6391493211945,-65.5
"1168",0,7,315,-49.1165229609607,-51.2192267589291,-55.6090909090909,-58.447598733234,-62.3777152873698,-66.3598189084664,-70.2545454545455
"1169",0,8,315,-46.0348492191547,-56.0591804969866,-56.9545454545455,-56.9566896423249,-66.4318878125123,-62.7078736733166,-70.3
"1170",0,9,315,-46.9598853291577,-55.8859083569117,-51.1272727272727,-59.1097294667991,-63.3610720546062,-67.632771081805,-70.8636363636364
"1171",0,10,315,-41.3549787745819,-59.1086804235869,-55.1,-59.0445874730916,-60.0725639064213,-63.7851464005893,-71.2363636363636
"1172",0,11,315,-43.2528143773183,-58.0935438397513,-50.3,-63.6157805514158,-68.1308855228032,-68.4394866721115,-70.5045454545455
"1173",0,12,315,-50.455050994588,-56.4530900282941,-51.9454545454545,-65.1339338052658,-67.8557573073516,-66.1335187987685,-67.6590909090909
"1174",0,13,315,-49.3505777600486,-56.6884983118061,-52.0090909090909,-61.9196017552575,-65.8547315837396,-67.1229127381624,-69.3363636363636
"1175",1,0,315,-45.7396835537244,-54.3672264653302,-53.6454545454545,-62.9672576171552,-67.2830300346244,-61.1076684902933,-71.1280012904085
"1176",1,1,315,-43.9982689227728,-55.6243170808222,-53.3,-64.0301411657559,-65.2562701691577,-62.40115808301,-65.4818181818182
"1177",1,2,315,-39.0886009879395,-53.4227720666751,-56.8312151471923,-65.5832381188939,-65.3108156237031,-63.538064253314,-69.6461831085904
"1178",1,3,315,-42.8712128555183,-57.685408283512,-53.6636363636364,-62.8756528398741,-61.7132165664274,-72.2063585218014,-65.9734558358631
"1179",1,4,315,-47.5074320518698,-56.4470443535494,-57,-64.5688203758901,-63.2359438391546,-66.0573311393763,-73.8409090909091
"1180",1,5,315,-43.5164507409546,-51.8045902484933,-58.4090909090909,-60.8726130153999,-62.2947783173425,-68.710586343018,-66.1545454545455
"1181",1,6,315,-41.7178936724637,-53.9258173010214,-50.9545454545455,-61.2195731909257,-66.9172491591668,-64.7338561496855,-64.8007285631358
"1182",1,7,315,-51.1916312909698,-50.4611807905855,-53.8818181818182,-56.9143034856764,-65.769137240085,-66.2945549430092,-70.8734558358631
"1183",1,8,315,-48.2096686691395,-53.0177265387299,-48.8727272727273,-61.1370021940719,-63.6771093609668,-64.7356889345296,-71.5552740176813
"1184",1,9,315,-42.2481244827607,-55.7248619481697,-51.4090909090909,-61.3468459181984,-60.3404892937001,-63.1635041957426,-67.1318181818182
"1185",1,10,315,-51.223449472788,-52.7055903952928,-52.7363636363636,-64.9271870342772,-69.2316548155122,-65.9790857945287,-64.9734558358631
"1186",1,11,315,-46.4505777600486,-56.8672264653302,-57.4363636363636,-61.7082238367279,-66.3289857249335,-66.5164220484672,-66.5
"1187",1,12,315,-46.4801593245971,-48.8187266855294,-50.5,-61.6498857426726,-66.5434961628274,-66.2653369805867,-72.6454545454545
"1188",1,13,315,-50.6437234682274,-49.5237722134746,-56.9272727272727,-65.8226130153999,-68.9806290919001,-69.7412070066499,-74.0454545454545
"1189",2,0,315,-37.9974030170061,-58.7945439865508,-57.9545454545455,-63.9354679996688,-65.4811419537062,-64.8755129575581,-73.2772727272727
"1190",2,1,315,-42.5072876118577,-49.6869085037112,-57.9363636363636,-62.049132927637,-62.3541256573365,-63.7533282187711,-68.8961831085904
"1191",2,2,315,-38.6664507409546,-52.7207717730762,-54.2363636363636,-62.5801982944196,-60.5669927282638,-63.8821259563531,-61.5636363636364
"1192",2,3,315,-40.5027421573122,-54.9339080633128,-52.6272727272727,-64.3786926643484,-61.6273657918698,-67.1143643630118,-67.7098194722267
"1193",2,4,315,-46.357648711888,-54.5253172276216,-53.9818181818182,-62.1196017552575,-59.5014682837092,-63.0458649115011,-68.4916376540449
"1194",2,5,315,-49.6824681618728,-58.844043913151,-49.7909090909091,-63.577911284981,-61.3345686200425,-64.3554983545322,-70.0090909090909
"1195",2,6,315,-46.5413424109455,-60.3804075495147,-52.1272727272727,-61.8923290279848,-60.8036127955304,-64.6083037569512,-70.9409090909091
