"","time","posX","posY","orientation","00:14:bf:b1:97:8a","00:14:bf:b1:97:90","00:0f:a3:39:e1:c0","00:14:bf:b1:97:8d","00:14:bf:b1:97:81","00:14:bf:3b:c7:c6","00:0f:a3:39:dd:cd","nas","posXY","angle"
"38901","1140359963127",26,7,0.5,-67,-81,-56,-55,-49,-63.5,-80,0,"26.0-7.0",0
"38902","1140359964639",26,7,0.5,-68,-80,-55,-54,-58,-64,-77,0,"26.0-7.0",0
"38903","1140359964891",26,7,0.5,-68,-80,-56,-55,-49,-65,-75,0,"26.0-7.0",0
"38904","1140359965648",26,7,0.5,-68,-80,-56,-56,-58,-65,-80,0,"26.0-7.0",0
"38905","1140359965900",26,7,0.5,-67,-79,-55,-55,-59,-65.5,-81,0,"26.0-7.0",0
"38906","1140359966656",26,7,0.5,-67,-79,-56,-56,-60,-61,-74,0,"26.0-7.0",0
"38907","1140359967412",26,7,0.5,-67,-79,-61,-56,-59,-64,-74,0,"26.0-7.0",0
"38908","1140359967664",26,7,0.5,-67,-80,-57,-57,-49,-66,-75,0,"26.0-7.0",0
"38909","1140359969932",26,7,0.5,-67,-82,-57,-56,-49,-62.5,-75,0,"26.0-7.0",0
"38910","1140359970184",26,7,0.5,-67.5,-80,-56,-55,-59,-65,-75,0,"26.0-7.0",0
"38911","1140359970688",26,7,0.5,-68,-82,-62,-56,-59,-64,-75,0,"26.0-7.0",0
"38912","1140359970940",26,7,0.5,-67,-80,-57,-55,-58,-73,-80,0,"26.0-7.0",0
"38913","1140359972452",26,7,0.5,-63,-80,-57,-56,-58,-65,-75,0,"26.0-7.0",0
"38914","1140359973460",26,7,0.5,-66,-81,-61,-55,-58,-63,-82,0,"26.0-7.0",0
"38915","1140359973964",26,7,0.5,-67,-81,-62,-57,-59,-64,-82,0,"26.0-7.0",0
"38916","1140359975728",26,7,0.5,-63,-82,-56,-57,-48,-65,-80,0,"26.0-7.0",0
"38917","1140360003318",26,7,45.2,-69,-66,-57,-43,-52,-57,-74,0,"26.0-7.0",45
"38918","1140360004326",26,7,45.2,-72,-70,-63,-45,-51,-60,-73,0,"26.0-7.0",45
"38919","1140360007602",26,7,45.2,-70,-68,-55,-50,-52,-64,-72,0,"26.0-7.0",45
"38920","1140360008610",26,7,45.2,-70,-66,-56,-46,-50,-56,-72,0,"26.0-7.0",45
"38921","1140360009618",26,7,45.2,-69,-69,-63,-44,-51,-58,-77,0,"26.0-7.0",45
"38922","1140360010878",26,7,45.2,-70,-73,-56,-48.5,-52,-59,-76,0,"26.0-7.0",45
"38923","1140360011130",26,7,45.2,-70,-68,-58,-46,-50,-54,-77,0,"26.0-7.0",45
"38924","1140360011634",26,7,45.2,-70,-64,-57,-46,-51,-57,-73,0,"26.0-7.0",45
"38925","1140360012642",26,7,45.2,-68,-69,-57,-51,-51,-64,-73,0,"26.0-7.0",45
"38926","1140360013399",26,7,45.2,-69,-69,-63,-44,-52,-59,-78,0,"26.0-7.0",45
"38927","1140360013651",26,7,45.2,-68,-74,-58,-51,-51,-62,-77,0,"26.0-7.0",45
"38928","1140360014155",26,7,45.2,-69,-70,-58,-45,-52,-58,-72,0,"26.0-7.0",45
"38929","1140360014407",26,7,45.2,-70,-67,-58,-45,-51,-62,-73,0,"26.0-7.0",45
"38930","1140360015163",26,7,45.2,-69,-70,-58,-51,-51,-55,-78,0,"26.0-7.0",45
"38931","1140360015415",26,7,45.2,-70,-70,-58,-45,-51,-62,-78,0,"26.0-7.0",45
"38932","1140360015667",26,7,45.2,-70,-70,-58,-45,-50,-58,-76,0,"26.0-7.0",45
"38933","1140360016675",26,7,45.2,-70,-69,-63,-45,-51,-63,-77,0,"26.0-7.0",45
"38934","1140360016927",26,7,45.2,-70,-74,-58,-52,-52,-64,-71,0,"26.0-7.0",45
"38935","1140360018443",26,7,45.2,-70,-69,-58,-53,-50,-55,-73,0,"26.0-7.0",45
"38936","1140360019451",26,7,45.2,-71,-70,-66,-45,-51,-57,-78,0,"26.0-7.0",45
"38937","1140360019955",26,7,45.2,-68,-69,-57,-53,-52,-62,-73,0,"26.0-7.0",45
"38938","1140360021467",26,7,45.2,-68,-71,-63,-45,-50,-62,-78,0,"26.0-7.0",45
"38939","1140360022727",26,7,45.2,-70,-68,-63,-51,-52,-62,-79,0,"26.0-7.0",45
"38940","1140360022979",26,7,45.2,-69,-67,-60,-44,-51,-59,-73,0,"26.0-7.0",45
"38941","1140360023739",26,7,45.2,-69,-71.5,-64,-45,-51,-61,-76,0,"26.0-7.0",45
"38942","1140360023991",26,7,45.2,-69,-69,-63,-50,-50,-58,-72,0,"26.0-7.0",45
"38943","1140360024243",26,7,45.2,-69,-70,-59,-45,-50,-63,-72,0,"26.0-7.0",45
"38944","1140360024495",26,7,45.2,-69,-69,-60,-44,-53,-62,-71,0,"26.0-7.0",45
"38945","1140360024747",26,7,45.2,-69,-69,-59,-45,-53,-59,-72,0,"26.0-7.0",45
"38946","1140360025503",26,7,45.2,-70,-69,-57,-46,-51,-57,-79,0,"26.0-7.0",45
"38947","1140360025755",26,7,45.2,-71,-69,-57,-44,-52,-58,-73,0,"26.0-7.0",45
"38948","1140360026511",26,7,45.2,-70,-70,-64,-45,-52,-53,-76,0,"26.0-7.0",45
"38949","1140360026763",26,7,45.2,-71,-69,-56,-51,-51,-54,-73,0,"26.0-7.0",45
"38950","1140360027271",26,7,45.2,-69,-70,-61,-45,-51,-59,-79,0,"26.0-7.0",45
"38951","1140360028027",26,7,45.2,-70,-69,-59,-44,-51,-60,-78,0,"26.0-7.0",45
"38952","1140360029288",26,7,45.2,-72,-70,-62,-45,-51,-59,-73,0,"26.0-7.0",45
"38953","1140360057653",26,7,90.1,-68,-76,-55,-51,-51,-59,-76,0,"26.0-7.0",90
"38954","1140360057905",26,7,90.1,-68,-75,-54,-41,-61,-61,-71,0,"26.0-7.0",90
"38955","1140360058409",26,7,90.1,-69,-76,-56,-50,-60,-59,-71,0,"26.0-7.0",90
"38956","1140360058661",26,7,90.1,-69,-75,-55,-42,-61,-61,-71,0,"26.0-7.0",90
"38957","1140360059165",26,7,90.1,-70,-74,-56,-47,-49,-60,-75,0,"26.0-7.0",90
"38958","1140360059417",26,7,90.1,-68.5,-74,-60,-47,-48,-61,-74,0,"26.0-7.0",90
"38959","1140360059669",26,7,90.1,-68,-73,-55,-48,-61,-62,-75,0,"26.0-7.0",90
"38960","1140360059921",26,7,90.1,-68,-74,-54,-40,-62,-61,-75,0,"26.0-7.0",90
"38961","1140360060426",26,7,90.1,-68,-73,-55,-42,-49,-59,-75,0,"26.0-7.0",90
"38962","1140360060929",26,7,90.1,-67,-77,-54,-47,-49,-62,-76,0,"26.0-7.0",90
"38963","1140360061434",26,7,90.1,-69,-73,-55,-48,-49,-61,-74,0,"26.0-7.0",90
"38964","1140360061688",26,7,90.1,-67,-74,-55,-47,-49,-61,-74,0,"26.0-7.0",90
"38965","1140360061938",26,7,90.1,-67,-71,-55,-47,-48,-61,-75,0,"26.0-7.0",90
"38966","1140360062946",26,7,90.1,-67,-75,-58,-48,-48,-61,-75,0,"26.0-7.0",90
"38967","1140360063702",26,7,90.1,-68,-74,-55,-48,-49,-62,-65,0,"26.0-7.0",90
"38968","1140360064206",26,7,90.1,-68,-75,-56,-49,-63,-72,-70,0,"26.0-7.0",90
"38969","1140360064458",26,7,90.1,-67,-73,-56,-41,-49,-61,-72,0,"26.0-7.0",90
"38970","1140360065970",26,7,90.1,-66,-75,-57,-48,-64,-61,-75,0,"26.0-7.0",90
"38971","1140360067986",26,7,90.1,-68,-75.5,-58,-48,-48,-59,-76,0,"26.0-7.0",90
"38972","1140360068742",26,7,90.1,-67,-75,-58,-41,-49,-62,-75,0,"26.0-7.0",90
"38973","1140360070506",26,7,90.1,-67,-75,-58,-49,-48,-61,-72,0,"26.0-7.0",90
"38974","1140360071010",26,7,90.1,-67,-74,-56,-41,-62,-61,-70,0,"26.0-7.0",90
"38975","1140360071262",26,7,90.1,-67,-75,-59,-41,-49.5,-62,-71,0,"26.0-7.0",90
"38976","1140360071914",26,7,90.1,-66,-71,-54,-49,-49,-59,-74,0,"26.0-7.0",90
"38977","1140360072670",26,7,90.1,-68,-74,-56,-40,-63,-60,-74,0,"26.0-7.0",90
"38978","1140360072922",26,7,90.1,-67,-73,-58,-42,-62,-60,-75,0,"26.0-7.0",90
"38979","1140360073174",26,7,90.1,-69,-74,-58,-41,-62,-61,-76,0,"26.0-7.0",90
"38980","1140360073426",26,7,90.1,-70,-74,-59,-48,-48,-59,-76,0,"26.0-7.0",90
"38981","1140360073930",26,7,90.1,-68,-75,-58,-48,-49,-62,-75,0,"26.0-7.0",90
"38982","1140360074182",26,7,90.1,-67,-73.5,-58,-40,-63,-62,-71,0,"26.0-7.0",90
"38983","1140360074938",26,7,90.1,-67,-77,-58,-41,-49,-62,-71,0,"26.0-7.0",90
"38984","1140360076959",26,7,90.1,-66,-72,-55,-53,-49,-59,-73,0,"26.0-7.0",90
"38985","1140360077211",26,7,90.1,-66,-73,-54,-42,-49,-56,-73,0,"26.0-7.0",90
"38986","1140360077463",26,7,90.1,-65.5,-72,-58,-41,-48,-60,-73,0,"26.0-7.0",90
"38987","1140360078723",26,7,90.1,-71,-73,-59,-41,-49,-61,-75,0,"26.0-7.0",90
"38988","1140360078975",26,7,90.1,-68.5,-74,-58,-51,-49,-60,-71,0,"26.0-7.0",90
"38989","1140360079227",26,7,90.1,-65,-73,-55,-53,-64,-61,-72,0,"26.0-7.0",90
"38990","1140360079983",26,7,90.1,-67,-73,-57,-51,-49,-69,-73,0,"26.0-7.0",90
"38991","1140360080235",26,7,90.1,-68,-73,-58,-51,-64,-60,-74,0,"26.0-7.0",90
"38992","1140360082503",26,7,90.1,-66,-74,-56,-41,-64,-59,-74,0,"26.0-7.0",90
"38993","1140360083007",26,7,90.1,-65,-73,-54,-40,-48,-62,-73,0,"26.0-7.0",90
"38994","1140360084519",26,7,90.1,-66,-76,-58,-40,-49,-61,-67,0,"26.0-7.0",90
"38995","1140360085275",26,7,90.1,-70,-73,-54,-49,-49,-60,-73,0,"26.0-7.0",90
"38996","1140360109773",26,7,135.6,-68,-79,-62,-53,-52,-74,-76,0,"26.0-7.0",135
"38997","1140360110277",26,7,135.6,-66,-78,-60,-54,-60,-66.5,-77,0,"26.0-7.0",135
"38998","1140360110529",26,7,135.6,-69,-79,-59,-54,-60,-64,-74,0,"26.0-7.0",135
"38999","1140360111285",26,7,135.6,-64,-78,-58,-55,-59,-64,-73,0,"26.0-7.0",135
"39000","1140360113305",26,7,135.6,-62,-82,-57,-50,-57,-63,-73,0,"26.0-7.0",135
"39001","1140360114817",26,7,135.6,-65,-81,-56,-48,-58,-62,-73,0,"26.0-7.0",135
"39002","1140360115069",26,7,135.6,-65,-81,-56,-42,-56,-64,-73,0,"26.0-7.0",135
"39003","1140360116329",26,7,135.6,-66,-80,-56,-47,-54,-64,-72,0,"26.0-7.0",135
"39004","1140360116581",26,7,135.6,-63,-81,-56,-40,-55,-65,-71,0,"26.0-7.0",135
"39005","1140360117337",26,7,135.6,-66,-80,-62,-45,-53,-63,-76,0,"26.0-7.0",135
"39006","1140360117841",26,7,135.6,-72,-84,-59,-39,-54,-72,-74,0,"26.0-7.0",135
"39007","1140360118345",26,7,135.6,-68,-83,-59,-52,-56,-61,-74,0,"26.0-7.0",135
"39008","1140360118849",26,7,135.6,-65,-81,-58,-42,-54,-63,-76,0,"26.0-7.0",135
"39009","1140360119101",26,7,135.6,-65,-80,-56,-42,-54,-63,-72,0,"26.0-7.0",135
"39010","1140360119353",26,7,135.6,-66,-75,-58,-49,-52,-64,-72,0,"26.0-7.0",135
"39011","1140360119857",26,7,135.6,-67,-80,-61,-56,-52.5,-71,-72,0,"26.0-7.0",135
"39012","1140360120109",26,7,135.6,-64,-81,-60,-55,-53,-64,-76,0,"26.0-7.0",135
"39013","1140360120613",26,7,135.6,-68,-80,-64,-53,-52,-64,-77,0,"26.0-7.0",135
"39014","1140360121369",26,7,135.6,-64,-80,-60,-42,-52,-65,-76,0,"26.0-7.0",135
"39015","1140360122629",26,7,135.6,-68,-83,-56,-47,-51,-61,-73,0,"26.0-7.0",135
"39016","1140360124646",26,7,135.6,-61,-82,-55,-42,-56,-65,-72,0,"26.0-7.0",135
"39017","1140360124898",26,7,135.6,-65,-81,-56,-42,-56,-69,-72,0,"26.0-7.0",135
"39018","1140360127674",26,7,135.6,-66,-82,-59,-47,-54,-63,-77,0,"26.0-7.0",135
"39019","1140360127926",26,7,135.6,-67,-82,-56,-42,-56,-64,-72,0,"26.0-7.0",135
"39020","1140360128682",26,7,135.6,-65,-83,-60,-41,-55,-68,-71,0,"26.0-7.0",135
"39021","1140360129438",26,7,135.6,-66,-82,-60,-47,-54,-65,-77,0,"26.0-7.0",135
"39022","1140360129690",26,7,135.6,-67,-83,-59,-41,-56,-65,-76,0,"26.0-7.0",135
"39023","1140360130698",26,7,135.6,-65,-83,-55,-43,-54,-63,-71,0,"26.0-7.0",135
"39024","1140360131706",26,7,135.6,-65,-81,-59,-42,-57,-64,-77,0,"26.0-7.0",135
"39025","1140360132210",26,7,135.6,-66,-81,-60,-47,-57,-65,-71,0,"26.0-7.0",135
"39026","1140360133722",26,7,135.6,-65,-81,-56,-49,-56,-64,-72,0,"26.0-7.0",135
"39027","1140360133974",26,7,135.6,-67,-82,-56,-48,-57,-63,-73,0,"26.0-7.0",135
"39028","1140360134478",26,7,135.6,-66,-82,-60,-43,-53,-63,-71,0,"26.0-7.0",135
"39029","1140360134730",26,7,135.6,-64,-81,-60,-42,-57,-63,-72,0,"26.0-7.0",135
"39030","1140360135738",26,7,135.6,-65,-80,-56,-48,-53,-69,-73,0,"26.0-7.0",135
"39031","1140360135990",26,7,135.6,-65,-82,-55,-46,-53,-64,-73,0,"26.0-7.0",135
"39032","1140360136494",26,7,135.6,-68,-81,-56,-43,-53,-63,-72,0,"26.0-7.0",135
"39033","1140360172824",26,7,180.3,-68,-81,-54,-42,-49,-66,-83,0,"26.0-7.0",180
"39034","1140360173329",26,7,180.3,-64,-79,-62,-44,-51,-66.75,-80,0,"26.0-7.0",180
"39035","1140360173581",26,7,180.3,-68,-79,-55,-42,-51,-71,-80,0,"26.0-7.0",180
"39036","1140360173833",26,7,180.3,-66,-80,-54,-48,-47,-67,-78,0,"26.0-7.0",180
"39037","1140360177109",26,7,180.3,-65,-80,-56,-42,-49,-68,-79,0,"26.0-7.0",180
"39038","1140360178117",26,7,180.3,-65,-80,-54,-49,-48,-68,-78,0,"26.0-7.0",180
"39039","1140360178369",26,7,180.3,-65,-80,-54,-48,-48,-68,-80,0,"26.0-7.0",180
"39040","1140360179377",26,7,180.3,-64,-80,-54,-42,-48,-69,-78,0,"26.0-7.0",180
"39041","1140360180385",26,7,180.3,-70,-79,-55,-49,-49,-68,-79,0,"26.0-7.0",180
"39042","1140360180637",26,7,180.3,-63,-79,-55,-49,-49,-69,-79,0,"26.0-7.0",180
"39043","1140360180889",26,7,180.3,-64,-79,-54,-48,-48,-69.25,-78,0,"26.0-7.0",180
"39044","1140360181393",26,7,180.3,-64,-81,-54,-49,-49,-69,-77,0,"26.0-7.0",180
"39045","1140360182405",26,7,180.3,-65,-79.5,-55,-48,-48,-68,-79,0,"26.0-7.0",180
"39046","1140360184421",26,7,180.3,-68,-80,-60,-50,-48,-68,-80,0,"26.0-7.0",180
"39047","1140360184673",26,7,180.3,-65,-80,-56,-50,-49,-69,-81,0,"26.0-7.0",180
"39048","1140360186185",26,7,180.3,-63,-79,-61,-48,-48,-68,-77,0,"26.0-7.0",180
"39049","1140360186689",26,7,180.3,-65,-79,-54,-48,-49,-70,-79,0,"26.0-7.0",180
"39050","1140360186941",26,7,180.3,-64,-80,-60,-42,-48,-70,-80,0,"26.0-7.0",180
"39051","1140360187697",26,7,180.3,-65,-80,-54,-42,-49,-68,-79,0,"26.0-7.0",180
"39052","1140360188453",26,7,180.3,-64,-79,-53,-47,-49,-69,-80,0,"26.0-7.0",180
"39053","1140360189210",26,7,180.3,-65,-79,-54,-49,-49,-68,-80,0,"26.0-7.0",180
"39054","1140360189714",26,7,180.3,-63,-81,-55,-48,-49,-68,-78,0,"26.0-7.0",180
"39055","1140360190974",26,7,180.3,-63,-80,-56,-48,-49,-69,-79,0,"26.0-7.0",180
"39056","1140360191982",26,7,180.3,-65,-80,-55,-48,-48,-68,-80,0,"26.0-7.0",180
"39057","1140360192234",26,7,180.3,-65,-79,-54,-49,-48,-68.5,-77,0,"26.0-7.0",180
"39058","1140360192486",26,7,180.3,-64,-80,-55,-48,-49,-69,-81,0,"26.0-7.0",180
"39059","1140360193246",26,7,180.3,-64,-79,-54,-42,-49,-69,-78,0,"26.0-7.0",180
"39060","1140360194002",26,7,180.3,-67,-78,-55,-48.5,-48,-66,-79,0,"26.0-7.0",180
"39061","1140360194506",26,7,180.3,-68,-78,-59,-48,-47,-64,-82,0,"26.0-7.0",180
"39062","1140360195262",26,7,180.3,-63,-77,-54,-49,-48,-70,-77,0,"26.0-7.0",180
"39063","1140360195766",26,7,180.3,-64,-78,-54,-48,-47,-65,-78,0,"26.0-7.0",180
"39064","1140360196270",26,7,180.3,-67,-81,-55,-43,-48,-66,-81,0,"26.0-7.0",180
"39065","1140360197026",26,7,180.3,-65,-81,-60,-49,-50,-66,-77,0,"26.0-7.0",180
"39066","1140360198034",26,7,180.3,-65,-78,-55,-48,-47,-66,-81,0,"26.0-7.0",180
"39067","1140360198286",26,7,180.3,-65,-78,-59,-43,-48,-66,-78,0,"26.0-7.0",180
"39068","1140360199294",26,7,180.3,-63,-78,-56,-49,-48,-70,-81,0,"26.0-7.0",180
"39069","1140360199546",26,7,180.3,-68,-79,-54,-49,-47,-67,-80,0,"26.0-7.0",180
"39070","1140360200050",26,7,180.3,-64,-79,-59,-42,-48,-71,-81,0,"26.0-7.0",180
"39071","1140360221140",26,7,225.5,-67.5,-69,-58,-48,-54,-70,-71,0,"26.0-7.0",225
"39072","1140360222652",26,7,225.5,-66,-72,-57,-46,-53,-67.5,-75,0,"26.0-7.0",225
"39073","1140360223408",26,7,225.5,-68,-71,-58,-47,-47,-66,-75,0,"26.0-7.0",225
"39074","1140360224164",26,7,225.5,-69,-72,-57,-48,-48,-68,-72,0,"26.0-7.0",225
"39075","1140360224672",26,7,225.5,-68,-66,-58,-46,-52,-69,-72,0,"26.0-7.0",225
"39076","1140360225176",26,7,225.5,-68,-72,-56,-46,-51,-65,-72,0,"26.0-7.0",225
"39077","1140360225680",26,7,225.5,-68,-69,-57,-47,-52,-67,-71,0,"26.0-7.0",225
"39078","1140360225932",26,7,225.5,-68,-70,-58,-48,-52,-67,-71,0,"26.0-7.0",225
"39079","1140360226436",26,7,225.5,-68,-72,-56,-47,-53,-68,-75,0,"26.0-7.0",225
"39080","1140360226688",26,7,225.5,-68,-74,-58,-48,-53,-64,-75,0,"26.0-7.0",225
"39081","1140360227192",26,7,225.5,-70,-75,-57,-47,-48,-68,-72,0,"26.0-7.0",225
"39082","1140360227696",26,7,225.5,-69,-72,-57,-46,-49,-64,-76,0,"26.0-7.0",225
"39083","1140360227948",26,7,225.5,-68,-73,-56,-47,-55,-68.5,-79,0,"26.0-7.0",225
"39084","1140360228452",26,7,225.5,-68,-71,-56,-46,-53,-69,-72,0,"26.0-7.0",225
"39085","1140360228704",26,7,225.5,-68,-73,-57,-46,-53,-67,-72,0,"26.0-7.0",225
"39086","1140360229460",26,7,225.5,-68,-74,-56,-47,-51,-67,-75,0,"26.0-7.0",225
"39087","1140360230720",26,7,225.5,-66.5,-71,-57,-46,-52,-67,-74,0,"26.0-7.0",225
"39088","1140360231732",26,7,225.5,-67,-71,-58,-47,-53,-69,-75,0,"26.0-7.0",225
"39089","1140360232488",26,7,225.5,-68,-72,-57,-46,-53,-69,-72,0,"26.0-7.0",225
"39090","1140360233496",26,7,225.5,-68,-71,-56,-48,-53,-67,-73,0,"26.0-7.0",225
"39091","1140360233748",26,7,225.5,-67.5,-72,-57,-47,-52,-68,-73,0,"26.0-7.0",225
"39092","1140360234252",26,7,225.5,-68,-71,-57,-47,-53,-68.5,-73,0,"26.0-7.0",225
"39093","1140360234756",26,7,225.5,-65,-72,-57,-46,-52,-69,-73,0,"26.0-7.0",225
"39094","1140360235260",26,7,225.5,-68,-70,-56,-47,-53,-69,-76,0,"26.0-7.0",225
"39095","1140360236268",26,7,225.5,-68,-72,-58,-46,-53,-67,-72,0,"26.0-7.0",225
"39096","1140360238033",26,7,225.5,-68,-70,-56,-47,-48,-69,-71,0,"26.0-7.0",225
"39097","1140360238285",26,7,225.5,-67,-76,-57,-47,-52,-69,-73,0,"26.0-7.0",225
"39098","1140360238537",26,7,225.5,-67,-65,-55,-47,-53,-68,-72,0,"26.0-7.0",225
"39099","1140360238789",26,7,225.5,-69,-72,-57,-47,-52,-70,-73,0,"26.0-7.0",225
"39100","1140360239041",26,7,225.5,-68,-72,-57,-48,-52,-69,-72,0,"26.0-7.0",225
"39101","1140360239545",26,7,225.5,-69,-70,-58,-47,-48,-67,-74,0,"26.0-7.0",225
"39102","1140360241057",26,7,225.5,-68,-70,-58,-46.5,-52,-68,-74,0,"26.0-7.0",225
"39103","1140360242317",26,7,225.5,-67,-65,-57,-46,-47,-72,-76,0,"26.0-7.0",225
"39104","1140360242569",26,7,225.5,-67,-72,-58,-46,-47,-69,-77,0,"26.0-7.0",225
"39105","1140360242821",26,7,225.5,-67,-71,-57,-47,-53,-69,-77,0,"26.0-7.0",225
"39106","1140360244333",26,7,225.5,-68,-72,-57,-46,-53,-67,-73,0,"26.0-7.0",225
"39107","1140360244585",26,7,225.5,-68,-71,-57,-46,-52,-68,-76,0,"26.0-7.0",225
"39108","1140360244837",26,7,225.5,-66,-71.5,-58,-45,-53,-69,-75,0,"26.0-7.0",225
"39109","1140360245089",26,7,225.5,-65,-71,-56,-47,-48,-71,-75,0,"26.0-7.0",225
"39110","1140360245845",26,7,225.5,-67,-70,-56,-46,-53,-67,-73,0,"26.0-7.0",225
"39111","1140360246097",26,7,225.5,-68,-68,-55,-46,-54,-67,-72,0,"26.0-7.0",225
"39112","1140360247357",26,7,225.5,-65,-74,-57,-46,-48,-66,-74,0,"26.0-7.0",225
"39113","1140360247861",26,7,225.5,-67,-72,-57,-48,-53,-68,-72,0,"26.0-7.0",225
"39114","1140360248113",26,7,225.5,-63,-70,-58,-46,-54,-67,-72,0,"26.0-7.0",225
"39115","1140360268494",26,7,270.4,-66,-67,-55,-47,-54,-62,-80,0,"26.0-7.0",270
"39116","1140360269251",26,7,270.4,-66,-66,-56,-47,-54,-59,-74,0,"26.0-7.0",270
"39117","1140360269755",26,7,270.4,-69,-64,-55,-46,-56,-64,-74,0,"26.0-7.0",270
"39118","1140360270259",26,7,270.4,-70,-66,-53,-46,-54,-63,-73,0,"26.0-7.0",270
"39119","1140360272023",26,7,270.4,-68,-66,-54,-48,-58,-63,-76,0,"26.0-7.0",270
"39120","1140360272275",26,7,270.4,-69,-65,-54,-48,-58,-64,-77,0,"26.0-7.0",270
"39121","1140360273283",26,7,270.4,-67,-65,-54,-42,-53,-63,-72,0,"26.0-7.0",270
"39122","1140360273535",26,7,270.4,-68,-75,-55,-44,-59,-63,-72,0,"26.0-7.0",270
"39123","1140360274039",26,7,270.4,-67,-63,-54,-48,-58,-64,-74,0,"26.0-7.0",270
"39124","1140360274291",26,7,270.4,-67,-64,-55,-43,-53,-59,-75,0,"26.0-7.0",270
"39125","1140360274543",26,7,270.4,-67,-64,-54,-47.5,-59,-61,-71,0,"26.0-7.0",270
"39126","1140360275047",26,7,270.4,-68,-64,-55,-44,-60,-62,-74,0,"26.0-7.0",270
"39127","1140360276055",26,7,270.4,-68,-61,-55,-48,-60,-62,-73,0,"26.0-7.0",270
"39128","1140360276811",26,7,270.4,-66,-75,-54,-50,-61,-64,-70,0,"26.0-7.0",270
"39129","1140360277567",26,7,270.4,-69,-64,-55,-45,-57,-62,-70,0,"26.0-7.0",270
"39130","1140360277819",26,7,270.4,-67,-75,-55,-44,-56,-63,-70,0,"26.0-7.0",270
"39131","1140360278071",26,7,270.4,-71,-65,-53,-48,-58,-63,-71,0,"26.0-7.0",270
"39132","1140360278323",26,7,270.4,-69,-65,-53,-43,-56,-62,-72,0,"26.0-7.0",270
"39133","1140360280339",26,7,270.4,-69,-64,-56,-49,-56,-62,-67,0,"26.0-7.0",270
"39134","1140360281095",26,7,270.4,-69,-64,-55,-47,-57,-61,-74,0,"26.0-7.0",270
"39135","1140360282863",26,7,270.4,-67,-74,-56,-45,-52,-57,-75,0,"26.0-7.0",270
"39136","1140360283367",26,7,270.4,-68,-64,-54,-44,-56,-61,-75,0,"26.0-7.0",270
"39137","1140360284375",26,7,270.4,-64,-64,-55,-44,-59,-65,-75,0,"26.0-7.0",270
"39138","1140360284880",26,7,270.4,-67,-65,-55,-44,-58,-63,-72,0,"26.0-7.0",270
"39139","1140360285384",26,7,270.4,-68,-64,-55,-47,-56,-59,-76,0,"26.0-7.0",270
"39140","1140360286140",26,7,270.4,-67,-65,-55,-44,-56,-67,-71,0,"26.0-7.0",270
"39141","1140360286392",26,7,270.4,-67,-64,-55,-46,-59,-61,-70,0,"26.0-7.0",270
"39142","1140360287148",26,7,270.4,-62,-74,-54,-43,-57,-63,-75,0,"26.0-7.0",270
"39143","1140360287652",26,7,270.4,-65,-65,-56,-44,-51,-63,-67,0,"26.0-7.0",270
"39144","1140360288156",26,7,270.4,-67,-64,-55,-44,-52,-63,-76,0,"26.0-7.0",270
"39145","1140360288660",26,7,270.4,-68,-64,-55,-46,-58,-62,-76,0,"26.0-7.0",270
"39146","1140360289164",26,7,270.4,-69,-64,-55,-44,-56,-67,-73,0,"26.0-7.0",270
"39147","1140360289672",26,7,270.4,-63,-62,-55,-44,-56,-63,-76,0,"26.0-7.0",270
"39148","1140360290680",26,7,270.4,-67,-63,-55,-46,-58,-60,-76,0,"26.0-7.0",270
"39149","1140360291184",26,7,270.4,-65,-64,-55,-46,-57,-63,-73,0,"26.0-7.0",270
"39150","1140360291436",26,7,270.4,-66.25,-74,-54,-43,-59,-65,-73,0,"26.0-7.0",270
"39151","1140360292444",26,7,270.4,-66,-60,-55,-43,-55,-62,-73,0,"26.0-7.0",270
"39152","1140360292700",26,7,270.4,-68,-64,-53,-47,-56,-58,-76,0,"26.0-7.0",270
"39153","1140360293456",26,7,270.4,-68,-63,-55,-44,-57,-62,-74,0,"26.0-7.0",270
"39154","1140360293960",26,7,270.4,-64,-64,-54,-44,-58,-59,-75,0,"26.0-7.0",270
"39155","1140360294464",26,7,270.4,-67,-64,-54,-47,-57,-59,-73,0,"26.0-7.0",270
"39156","1140360294716",26,7,270.4,-68,-65,-55,-47,-58,-61,-75,0,"26.0-7.0",270
"39157","1140360295724",26,7,270.4,-68,-64,-55,-45,-52,-61,-73,0,"26.0-7.0",270
"39158","1140360323786",26,7,315.2,-65,-72,-58,-53,-58,-61,-82,0,"26.0-7.0",315
"39159","1140360324794",26,7,315.2,-65,-69,-54,-53,-60,-63,-79,0,"26.0-7.0",315
"39160","1140360326306",26,7,315.2,-62,-71,-55,-52,-58,-61,-80,0,"26.0-7.0",315
"39161","1140360326558",26,7,315.2,-64,-77,-57,-51,-57,-62,-81,0,"26.0-7.0",315
"39162","1140360326810",26,7,315.2,-62,-71,-58,-53,-60,-62,-80,0,"26.0-7.0",315
"39163","1140360327062",26,7,315.2,-65,-73,-59,-50,-57,-60,-81,0,"26.0-7.0",315
"39164","1140360327818",26,7,315.2,-64,-73,-52,-55,-56,-67,-80,0,"26.0-7.0",315
"39165","1140360328070",26,7,315.2,-63,-73,-52,-53,-58,-59,-80,0,"26.0-7.0",315
